,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence,Age,Gender,MaritalStatus,Income,ProductName,StoreName,GroupStore,Type,Latitude,Longitude
1162,TR83406,421,2022-08-07,P3,7500,1,7500,6,2631,35,0,Married,9.01,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1163,TR82557,18,2022-03-02,P3,7500,2,15000,6,362,47,0,Married,13.6,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1164,TR22182,342,2022-05-02,P3,7500,4,30000,6,1342,48,1,Married,13.55,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1165,TR38222,322,2022-12-14,P3,7500,2,15000,6,4496,41,0,Married,20.01,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1166,TR29518,45,2022-04-28,P3,7500,1,7500,6,1620,53,0,Married,9.25,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1167,TR84380,112,2022-02-28,P3,7500,3,22500,6,251,31,1,Married,4.44,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1168,TR54074,324,2022-06-13,P3,7500,4,30000,6,2860,36,1,Married,10.59,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1169,TR96581,67,2022-12-23,P3,7500,4,30000,6,4672,19,0,Single,0.0,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1170,TR51394,30,2022-10-27,P3,7500,3,22500,6,4066,37,1,Single,2.26,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1171,TR75884,3,2022-12-17,P3,7500,6,45000,6,4551,32,1,Married,9.17,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1172,TR87064,364,2022-04-10,P3,7500,6,45000,6,1520,27,1,Married,3.41,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1173,TR24634,124,2022-04-15,P3,7500,2,15000,6,1191,28,0,Single,5.12,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1174,TR40659,368,2022-01-18,P3,7500,6,45000,6,403,44,0,Married,16.13,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1175,TR98621,398,2022-12-03,P3,7500,3,22500,6,4174,33,0,Married,7.44,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1176,TR48182,199,2022-11-19,P3,7500,6,45000,6,4260,41,0,Married,7.9,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1177,TR64799,280,2022-04-27,P3,7500,6,45000,6,1607,60,1,Married,9.57,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1178,TR96145,397,2022-08-04,P3,7500,6,45000,6,2566,24,0,Single,6.42,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1179,TR64486,258,2022-07-08,P3,7500,1,7500,6,2614,51,0,Married,12.57,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1180,TR93414,66,2022-05-07,P3,7500,6,45000,6,1452,37,1,Married,3.04,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1181,TR64899,272,2022-01-30,P3,7500,3,22500,6,515,60,0,Married,4.05,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1182,TR93507,58,2022-07-17,P3,7500,1,7500,6,3226,27,1,Married,4.43,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1183,TR95719,315,2022-10-17,P3,7500,5,37500,6,3746,29,1,Married,4.18,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1184,TR82368,260,2022-12-17,P3,7500,2,15000,6,4552,33,0,Single,6.65,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1185,TR55642,166,2022-10-18,P3,7500,6,45000,6,3757,33,0,Married,3.33,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1186,TR22246,274,2022-08-08,P3,7500,5,37500,6,2643,48,0,Married,11.99,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1187,TR16264,158,2022-07-23,P3,7500,5,37500,6,2346,49,1,Married,5.6,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1188,TR24807,158,2022-12-02,P3,7500,2,15000,6,4142,49,1,Married,5.6,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1189,TR66383,185,2022-12-01,P3,7500,5,37500,6,4124,30,1,Married,3.28,Crackers,Lingga,Lingga,Modern Trade,-5.1354,119.424
1190,TR34717,85,2022-06-25,P9,10000,3,30000,6,2083,59,1,Married,7.89,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1191,TR6066,165,2022-04-24,P9,10000,1,10000,6,1489,44,1,Married,14.58,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1192,TR15090,49,2022-05-02,P9,10000,4,40000,6,1325,44,1,Married,13.48,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1193,TR64718,222,2022-03-06,P9,10000,5,50000,6,555,45,0,Married,15.03,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1194,TR2234,338,2022-10-23,P9,10000,7,70000,6,3906,46,1,Married,5.12,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1195,TR223,154,2022-04-16,P9,10000,3,30000,6,1205,31,0,Married,8.36,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1196,TR61730,194,2022-07-18,P9,10000,6,60000,6,2289,31,1,Married,4.33,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1197,TR44843,189,2022-12-29,P9,10000,1,10000,6,4778,59,1,Single,5.15,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1198,TR11827,210,2022-03-31,P9,10000,6,60000,6,957,33,0,Married,10.9,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1199,TR49423,88,2022-08-03,P9,10000,4,40000,6,2519,21,0,Single,2.97,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1200,TR2071,46,2022-03-02,P9,10000,6,60000,6,298,36,1,Married,8.31,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1201,TR96082,350,2022-03-07,P9,10000,5,50000,6,598,38,0,Single,7.95,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1202,TR66614,152,2022-06-14,P9,10000,6,60000,6,2890,59,1,Married,10.68,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1203,TR24433,152,2022-10-28,P9,10000,6,60000,6,4085,59,1,Married,10.68,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1204,TR25461,209,2022-12-30,P9,10000,4,40000,6,4788,47,0,Single,2.55,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1205,TR9777,439,2022-10-28,P9,10000,2,20000,6,4098,35,0,Single,12.34,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1206,TR44790,226,2022-07-19,P9,10000,5,50000,6,2303,18,0,Single,0.0,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1207,TR1290,281,2022-11-20,P9,10000,5,50000,6,4289,35,0,Married,3.03,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1208,TR2820,410,2022-01-29,P9,10000,6,60000,6,475,55,1,Married,8.68,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1209,TR62122,99,2022-11-15,P9,10000,4,40000,6,4141,40,0,Married,8.47,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1210,TR54455,305,2022-09-03,P9,10000,3,30000,6,3195,29,1,Married,4.08,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1211,TR74197,373,2022-03-25,P9,10000,4,40000,6,1014,55,1,Married,14.59,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1212,TR41297,262,2022-12-08,P9,10000,1,10000,6,4282,34,1,Married,5.61,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1213,TR82135,290,2022-10-05,P9,10000,4,40000,6,3680,19,1,Single,0.98,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1214,TR58644,33,2022-06-29,P9,10000,7,70000,6,2224,53,0,Married,17.11,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1215,TR48790,419,2022-08-14,P9,10000,7,70000,6,2757,38,1,Married,3.86,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1216,TR83630,424,2022-04-25,P9,10000,7,70000,6,1554,38,0,Married,10.06,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1217,TR62205,80,2022-04-24,P9,10000,1,10000,6,1491,44,0,Married,13.45,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1218,TR45649,317,2022-09-16,P9,10000,4,40000,6,3375,55,0,Married,13.89,Yoghurt,Lingga,Lingga,Modern Trade,-5.1354,119.424
1219,TR74178,85,2022-10-27,P8,16000,2,32000,6,4070,59,1,Married,7.89,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1220,TR85684,55,2022-12-31,P8,16000,1,16000,6,4808,34,1,Married,8.44,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1221,TR17896,170,2022-05-20,P8,16000,1,16000,6,1862,36,0,Married,7.55,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1222,TR67368,170,2022-06-27,P8,16000,1,16000,6,2140,36,0,Married,7.55,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1223,TR28373,283,2022-05-11,P8,16000,3,48000,6,1570,19,1,Single,0.0,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1224,TR32691,270,2022-05-24,P8,16000,2,32000,6,2060,49,1,Married,8.81,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1225,TR32727,223,2022-07-06,P8,16000,3,48000,6,2554,62,1,Single,5.35,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1226,TR75016,196,2022-02-19,P8,16000,2,32000,6,4923,34,0,Married,3.17,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1227,TR29093,232,2022-07-09,P8,16000,3,48000,6,2632,62,0,Married,7.32,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1228,TR60792,14,2022-01-30,P8,16000,1,16000,6,509,58,1,Married,10.18,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1229,TR269,213,2022-05-02,P8,16000,2,32000,6,1344,24,1,Single,5.72,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1230,TR13,285,2022-01-03,P8,16000,1,16000,6,105,20,0,Single,0.0,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1231,TR8324,117,2022-09-21,P8,16000,3,48000,6,3571,45,1,Married,12.55,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1232,TR76988,433,2022-06-23,P8,16000,2,32000,6,2029,48,1,Married,11.97,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1233,TR56139,167,2022-06-08,P8,16000,2,32000,6,2191,28,1,Married,2.91,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1234,TR45033,444,2022-09-26,P8,16000,1,16000,6,3317,53,0,Married,15.31,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1235,TR22821,240,2022-06-22,P8,16000,2,32000,6,1961,22,1,Single,3.33,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1236,TR33014,234,2022-04-02,P8,16000,2,32000,6,1074,61,1,Married,10.86,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1237,TR12455,142,2022-08-21,P8,16000,3,48000,6,2991,23,1,Single,1.58,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1238,TR15000,199,2022-11-11,P8,16000,1,16000,6,4280,41,0,Married,7.9,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1239,TR33420,296,2022-06-06,P8,16000,3,48000,6,1952,38,1,Single,3.18,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1240,TR51719,50,2022-07-07,P8,16000,3,48000,6,2583,31,1,Married,6.01,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1241,TR85850,56,2022-02-06,P8,16000,2,32000,6,961,20,1,Single,1.0,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1242,TR48254,195,2022-08-28,P8,16000,1,16000,6,3104,31,1,Married,10.91,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1243,TR84455,265,2022-09-10,P8,16000,1,16000,6,3230,62,1,Married,9.07,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1244,TR5564,60,2022-02-07,P8,16000,1,16000,6,981,56,0,Married,10.61,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1245,TR26760,163,2022-03-24,P8,16000,3,48000,6,950,47,1,Married,6.3,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1246,TR25317,392,2022-05-13,P8,16000,1,16000,6,1635,45,0,Married,19.68,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1247,TR98724,190,2022-12-08,P8,16000,3,48000,6,4298,34,1,Married,8.85,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1248,TR89575,405,2022-06-11,P8,16000,2,32000,6,2831,18,0,Single,0.0,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1249,TR38392,147,2022-04-27,P8,16000,2,32000,6,1602,59,1,Married,8.02,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1250,TR2600,155,2022-06-18,P8,16000,3,48000,6,1830,40,0,Married,7.17,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1251,TR91130,290,2022-03-30,P8,16000,2,32000,6,946,19,1,Single,0.98,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1252,TR21623,371,2022-03-31,P8,16000,3,48000,6,970,25,0,Married,3.06,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1253,TR74572,109,2022-06-19,P8,16000,2,32000,6,1895,35,1,Married,10.04,Oat,Lingga,Lingga,Modern Trade,-5.1354,119.424
1254,TR89820,83,2022-09-20,P2,3200,3,9600,6,3546,34,1,Married,10.88,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1255,TR6546,354,2022-10-25,P2,3200,5,16000,6,4013,53,1,Married,16.94,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1256,TR62348,62,2022-03-31,P2,3200,5,16000,6,985,51,1,Married,13.62,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1257,TR647,108,2022-05-08,P2,3200,5,16000,6,1471,25,0,Single,6.87,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1258,TR58165,395,2022-03-19,P2,3200,4,12800,6,802,28,0,Married,3.39,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1259,TR53069,64,2022-03-10,P2,3200,6,19200,6,702,48,1,Married,7.92,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1260,TR67772,256,2022-05-26,P2,3200,6,19200,6,2148,56,0,Married,7.09,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1261,TR42952,196,2022-06-17,P2,3200,4,12800,6,1805,34,0,Married,3.17,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1262,TR38222,278,2022-06-19,P2,3200,7,22400,6,1892,31,1,Married,9.76,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1263,TR81318,203,2022-10-21,P2,3200,3,9600,6,3839,53,0,Married,17.2,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1264,TR31585,144,2022-01-03,P2,3200,3,9600,6,111,34,0,Married,10.01,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1265,TR41889,189,2022-04-06,P2,3200,6,19200,6,1222,59,1,Single,5.15,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1266,TR87938,267,2022-09-28,P2,3200,3,9600,6,3403,22,0,Single,0.0,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1267,TR32850,306,2022-01-06,P2,3200,3,9600,6,177,49,0,Married,16.52,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1268,TR39127,2,2022-03-29,P2,3200,6,19200,6,891,60,1,Married,6.23,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1269,TR4334,298,2022-12-10,P2,3200,4,12800,6,4371,38,1,Married,8.99,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1270,TR17732,43,2022-02-25,P2,3200,6,19200,6,4987,53,0,Married,16.64,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1271,TR74634,92,2022-07-25,P2,3200,7,22400,6,2389,60,0,Married,10.72,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1272,TR56774,280,2022-03-02,P2,3200,7,22400,6,321,60,1,Married,9.57,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1273,TR75672,325,2022-04-28,P2,3200,4,12800,6,1644,37,0,Single,3.25,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1274,TR48675,401,2022-10-24,P2,3200,5,16000,6,3944,45,0,Married,4.08,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1275,TR24154,294,2022-10-10,P2,3200,4,12800,6,4016,54,1,Married,19.07,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1276,TR23765,245,2022-06-10,P2,3200,3,9600,6,2738,26,1,Married,4.58,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1277,TR99119,410,2022-06-12,P2,3200,7,22400,6,2850,55,1,Married,8.68,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1278,TR58845,310,2022-08-04,P2,3200,6,19200,6,2533,23,0,Married,4.17,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1279,TR95518,376,2022-10-17,P2,3200,6,19200,6,3744,44,0,Married,14.65,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1280,TR77974,76,2022-06-01,P2,3200,5,16000,6,1768,38,1,Married,7.88,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1281,TR44194,257,2022-06-08,P2,3200,4,12800,6,2183,60,0,Married,4.25,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1282,TR47366,60,2022-05-31,P2,3200,3,9600,6,2243,56,0,Married,10.61,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1283,TR59306,336,2022-12-06,P2,3200,4,12800,6,4237,51,0,Single,10.84,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1284,TR35431,163,2022-07-31,P2,3200,4,12800,6,2456,47,1,Married,6.3,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1285,TR47,260,2022-03-18,P2,3200,4,12800,6,764,33,0,Single,6.65,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1286,TR73275,111,2022-04-26,P2,3200,4,12800,6,1585,59,1,Married,4.59,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1287,TR10972,400,2022-04-29,P2,3200,6,19200,6,1655,23,1,Single,2.79,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1288,TR8428,284,2022-05-11,P2,3200,3,9600,6,1597,49,1,Married,11.31,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1289,TR27216,238,2022-05-14,P2,3200,6,19200,6,1688,26,0,Single,6.61,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1290,TR44793,436,2022-12-21,P2,3200,3,9600,6,4644,51,1,Married,18.89,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1291,TR83991,391,2022-07-07,P2,3200,3,9600,6,2592,26,0,Married,4.98,Ginger Candy ,Lingga,Lingga,Modern Trade,-5.1354,119.424
1292,TR11956,83,2022-03-03,P5,4200,3,12600,6,374,34,1,Married,10.88,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1293,TR89012,328,2022-03-25,P5,4200,5,21000,6,1028,36,0,Married,10.53,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1294,TR58498,162,2022-04-26,P5,4200,5,21000,6,1580,49,0,Married,11.46,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1295,TR71449,137,2022-10-17,P5,4200,3,12600,6,3736,34,1,Married,6.36,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1296,TR75376,5,2022-07-16,P5,4200,3,12600,6,2927,58,1,Married,3.57,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1297,TR55776,338,2022-03-09,P5,4200,4,16800,6,657,46,1,Married,5.12,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1298,TR82002,181,2022-02-21,P5,4200,5,21000,6,4940,33,1,Married,9.94,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1299,TR91525,203,2022-04-27,P5,4200,2,8400,6,1615,53,0,Married,17.2,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1300,TR72014,295,2022-01-23,P5,4200,5,21000,6,565,34,0,Married,4.78,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1301,TR98889,16,2022-10-11,P5,4200,3,12600,6,3607,52,0,Married,11.8,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1302,TR49669,87,2022-04-21,P5,4200,3,12600,6,1346,44,1,Married,9.57,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1303,TR33209,213,2022-09-04,P5,4200,2,8400,6,3216,24,1,Single,5.72,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1304,TR75546,34,2022-01-13,P5,4200,4,16800,6,147,45,0,Married,6.36,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1305,TR60024,342,2022-03-11,P5,4200,4,16800,6,811,48,1,Married,13.55,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1306,TR74939,311,2022-03-08,P5,4200,4,16800,6,605,61,1,Married,7.64,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1307,TR60092,182,2022-10-14,P5,4200,3,12600,6,3662,44,1,Married,14.57,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1308,TR5146,282,2022-04-01,P5,4200,4,16800,6,1039,55,0,Married,11.38,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1309,TR64658,282,2022-09-02,P5,4200,3,12600,6,3181,55,0,Married,11.38,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1310,TR76522,206,2022-01-30,P5,4200,4,16800,6,517,68,0,Married,8.3,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1311,TR67928,303,2022-04-02,P5,4200,3,12600,6,1090,45,0,Married,10.34,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1312,TR97914,276,2022-02-01,P5,4200,2,8400,6,748,31,1,Married,8.96,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1313,TR97809,230,2022-08-21,P5,4200,5,21000,6,3016,40,1,Married,4.32,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1314,TR55857,175,2022-09-02,P5,4200,2,8400,6,3177,60,0,Married,9.7,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1315,TR79559,124,2022-02-26,P5,4200,4,16800,6,5013,28,0,Single,5.12,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1316,TR82074,92,2022-12-15,P5,4200,3,12600,6,4514,60,0,Married,10.72,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1317,TR6940,57,2022-10-07,P5,4200,4,16800,6,3933,33,1,Married,6.5,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1318,TR22859,445,2022-03-01,P5,4200,2,8400,6,260,51,0,Married,14.48,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1319,TR55188,398,2022-01-17,P5,4200,5,21000,6,382,33,0,Married,7.44,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1320,TR68650,350,2022-11-10,P5,4200,2,8400,6,4264,38,0,Single,7.95,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1321,TR62292,361,2022-02-24,P5,4200,2,8400,6,4983,26,1,Single,0.06,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1322,TR56985,280,2022-05-08,P5,4200,2,8400,6,1467,60,1,Married,9.57,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1323,TR13471,207,2022-06-21,P5,4200,3,12600,6,1924,35,1,Married,10.54,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1324,TR88722,207,2022-08-16,P5,4200,3,12600,6,2921,35,1,Married,10.54,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1325,TR25703,138,2022-12-24,P5,4200,3,12600,6,4678,37,1,Married,8.96,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1326,TR81829,251,2022-10-12,P5,4200,5,21000,6,3634,45,1,Married,3.38,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1327,TR44183,105,2022-06-26,P5,4200,4,16800,6,2113,61,0,Married,7.54,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1328,TR33422,215,2022-06-18,P5,4200,4,16800,6,1835,25,0,Single,5.54,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1329,TR67871,215,2022-05-30,P5,4200,3,12600,6,2221,25,0,Single,5.54,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1330,TR86016,293,2022-03-10,P5,4200,4,16800,6,768,54,0,Married,10.4,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1331,TR98496,374,2022-03-05,P5,4200,2,8400,6,527,32,0,Single,5.4,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1332,TR20448,374,2022-04-01,P5,4200,3,12600,6,1007,32,0,Single,5.4,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1333,TR83776,374,2022-04-21,P5,4200,4,16800,6,1361,32,0,Single,5.4,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1334,TR91404,422,2022-08-19,P5,4200,4,16800,6,2976,21,1,Single,3.88,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1335,TR6251,174,2022-02-15,P5,4200,4,16800,6,4867,45,1,Married,17.34,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1336,TR89427,337,2022-07-31,P5,4200,3,12600,6,2471,43,1,Married,5.12,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1337,TR5550,382,2022-07-16,P5,4200,3,12600,6,2917,54,0,Married,15.55,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1338,TR63789,35,2022-09-09,P5,4200,5,21000,6,3553,48,1,Married,10.58,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1339,TR82628,271,2022-09-24,P5,4200,2,8400,6,3772,29,0,Married,4.74,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
1340,TR16690,353,2022-08-29,P5,4200,5,21000,6,3113,25,0,Single,1.32,Thai Tea,Lingga,Lingga,Modern Trade,-5.1354,119.424
